projectid;CURRENT.DATE;simulationid;Year;DOY;DATE;DoSow;DevStage;PlantingDOY;EmergenceDATE;EmergenceDOY;AnthesisDate;AnthesisDOY;MilkripenessDate;MilkripenessDOY;MaturityDate;MaturityDOY;HarvestDATE;FertilizeAmount;FertilizeAmount_Nitrogen;Yield_t_ha;Yield_translocated_t_ha;AGBiomass_t_ha;maxLAI;maxSeminal_RootDepth;maxRootDepth;Rain;Radiation;Tmax;Tmin;TRANRF;NNI;PNI;KNI;NPKI;NUptake_SlimN;cropNuptake_kg_ha;cropPuptake_kg_ha;TotalUptakeP;CumulatedFertilizerP;TotalCropAvailWaterContent_Sum;TotalCropAvailWaterContent_Avg;inputChemN_kg_ha;PLeaching;CumulatedSeepN;NitrateLossSeepage;CumulatedMineralizedP;WSEEP_SUM;ActualTranspiration;ActualEvapotranspiration;PotentialEvapotranspiration;ReferenceEvapotranspiration
49655;27.08.1979;49655_00__1;1979;239;27.08.1979;false;2.006520;271;05.10.1978;278;26.07.1979;207;NULL;NULL;27.08.1979;239;27.08.1979;13.493492;12.045754;4.671270;9.693687;22.657173;4.444057;1.800000;1.800000;973.000000;6802.488000;12.678146;4.715563;0.518512;0.922994;0.988411;0.987244;0.922461;4.1104096249326485;231.482016;46.228218;4.622822;0.428378;2442.551337;4.043959;120.457540;20.016676;1.920707;0.000000;-17.596822;395.532690;489.825574;749.446518;1043.914460;1139.028382
49655;03.09.1980;49655_00__1;1980;247;03.09.1980;false;2.011470;271;06.10.1979;279;02.08.1980;215;NULL;NULL;03.09.1980;247;03.09.1980;13.493492;12.045754;4.737081;10.009246;23.613190;4.668614;1.800000;1.800000;569.000000;4009.914000;12.520643;4.483914;0.889847;0.872704;0.978552;0.974005;0.870252;4.318573923810584;237.326393;48.900040;4.890004;0.428378;2542.286909;6.815783;120.457540;7.822078;0.791695;0.000000;-17.408402;154.300124;538.152117;601.592914;662.581517;654.230190
49655;15.08.1981;49655_00__1;1981;227;15.08.1981;false;2.026950;271;03.10.1980;277;14.07.1981;195;NULL;NULL;15.08.1981;227;15.08.1981;13.493492;12.045754;3.991134;8.895773;21.630540;4.832676;1.800000;1.800000;620.300000;3509.680000;12.707514;5.158382;0.889209;0.893223;0.982659;0.982501;0.893071;4.510151369502934;222.182668;46.494674;4.890004;0.428378;2422.592378;7.001712;120.457540;11.235787;2.536827;0.000000;-16.752178;220.872953;479.152606;541.539507;607.886573;591.954714
49655;17.08.1982;49655_00__1;1982;229;17.08.1982;false;2.012100;271;03.10.1981;276;21.07.1982;202;NULL;NULL;17.08.1982;229;17.08.1982;13.493492;12.045754;1.045343;5.213721;16.157565;4.490327;1.800000;1.800000;545.800000;4202.806000;13.066485;4.503815;0.774647;0.917220;0.986376;0.986376;0.917220;3.415856620214471;195.387519;42.635936;4.649467;0.428378;1576.563509;4.295813;120.457540;10.908848;3.296637;0.000000;-14.057967;221.093299;403.824945;491.644668;704.746345;714.380672
49655;31.07.1983;49655_00__1;1983;212;31.07.1983;false;2.022270;271;02.10.1982;275;05.07.1983;186;NULL;NULL;31.07.1983;212;31.07.1983;13.493492;12.045754;3.365947;8.238682;20.920785;4.595512;1.800000;1.800000;409.700000;3691.406000;14.270402;5.937644;0.815761;0.918947;0.988506;0.988506;0.918947;4.170835616232461;220.075060;43.761007;4.376101;0.428378;2634.311580;7.569861;120.457540;7.389934;0.467731;0.000000;-18.586153;142.933651;419.197945;467.572240;642.979638;646.176849
49655;27.08.1984;49655_00__1;1984;240;27.08.1984;false;2.000400;271;04.10.1983;277;29.07.1984;211;NULL;NULL;27.08.1984;240;27.08.1984;13.493492;12.045754;4.509192;9.463310;22.275065;4.446779;1.800000;1.800000;562.900000;4228.581000;13.477099;5.563613;0.812228;0.893668;0.984733;0.984733;0.893668;4.584791909198926;221.979636;45.181461;4.518146;0.428378;2311.182674;5.880872;120.457540;6.323620;0.222831;0.000000;-18.475790;123.137758;474.999040;557.140136;699.552970;715.412174
49655;21.08.1985;49655_00__1;1985;233;21.08.1985;false;2.002560;271;02.10.1984;276;22.07.1985;203;NULL;NULL;21.08.1985;233;21.08.1985;13.493492;12.045754;1.878610;6.638979;19.031682;5.234348;1.800000;1.800000;407.400000;3685.118000;12.074373;4.397493;0.817564;0.925082;0.986072;0.984766;0.925024;4.244427692188737;222.683018;47.772640;4.777264;0.428378;2204.903421;6.141792;120.457540;5.312009;0.062527;0.000000;-18.319402;103.837550;412.699615;479.535443;624.825348;614.223612
49655;17.08.1986;49655_00__1;1986;229;17.08.1986;false;2.015610;271;03.10.1985;276;20.07.1986;201;NULL;NULL;17.08.1986;229;17.08.1986;13.493492;12.045754;3.667442;9.232481;23.713759;4.683262;1.800000;1.800000;515.900000;3916.729000;12.689751;4.428255;0.840794;0.898887;0.986150;0.975981;0.892390;4.631748687251238;247.851170;50.261415;5.026142;0.428378;2469.602786;6.841005;120.457540;6.509081;0.243447;0.000000;-19.642525;126.924647;494.744854;569.440828;675.632265;668.302311
49655;30.08.1987;49655_00__1;1987;242;30.08.1987;false;2.006520;271;03.10.1986;276;27.07.1987;208;NULL;NULL;30.08.1987;242;30.08.1987;13.493492;12.045754;5.115786;10.658187;24.949248;4.875073;1.800000;1.800000;656.400000;3943.177000;11.808201;4.068254;0.872736;0.886363;0.986772;0.976245;0.880246;4.426433779947816;256.295049;50.854856;5.085486;0.428378;3108.598919;8.223807;120.457540;9.498595;1.302795;0.000000;-18.016762;187.550687;522.095134;594.910129;641.534860;630.662682
49655;08.08.1988;49655_00__1;1988;221;08.08.1988;false;2.007780;271;05.10.1987;278;09.07.1988;191;NULL;NULL;08.08.1988;221;08.08.1988;13.493492;12.045754;4.962165;9.480194;21.128702;4.244246;1.800000;1.800000;536.700000;3575.177000;13.140116;5.738081;0.868887;0.869875;0.979651;0.979651;0.869875;4.147211016106697;207.417914;40.731708;5.085486;0.428378;1677.832864;4.877421;120.457540;8.861053;1.134829;0.000000;-18.533244;171.507673;460.814461;523.884969;602.909480;603.027877
49655;30.07.1989;49655_00__1;1989;211;30.07.1989;false;2.001930;271;01.10.1988;275;01.07.1989;182;NULL;NULL;30.07.1989;211;30.07.1989;13.493492;12.045754;1.966509;6.121310;16.873484;4.440984;1.800000;1.800000;315.500000;3967.573000;14.462079;5.863764;0.755274;0.911453;0.988764;0.988764;0.911453;2.2301296088025064;186.666448;40.711857;4.073171;0.428378;1731.541045;4.863879;120.457540;2.890494;0.000052;0.000000;-21.608996;56.280534;367.303317;444.265240;670.591144;686.528180
49655;29.07.1990;49655_00__1;1990;210;29.07.1990;false;2.030280;271;03.10.1989;276;27.06.1990;178;NULL;NULL;29.07.1990;210;29.07.1990;13.493492;12.045754;4.965944;9.830163;22.391529;4.922844;1.800000;1.800000;479.800000;4103.167000;14.849725;6.299176;0.777305;0.899767;0.986264;0.986264;0.899767;4.475905173696924;224.433239;44.219863;4.421986;0.428378;2452.235566;6.736911;120.457540;6.794353;0.247869;0.000000;-17.936406;132.155246;450.219654;533.183767;690.566803;709.379905
49655;18.08.1991;49655_00__1;1991;230;18.08.1991;false;2.022450;271;03.10.1990;276;20.07.1991;201;NULL;NULL;18.08.1991;230;18.08.1991;13.493492;12.045754;4.450183;9.337003;21.990459;4.750397;1.800000;1.800000;576.000000;4345.756000;14.016104;5.300260;0.801188;0.900565;0.987013;0.987013;0.900565;3.9792388792390914;228.052578;44.748146;4.474815;0.428378;2592.042763;6.732579;120.457540;5.457586;0.059363;0.000000;-18.580328;106.919967;496.146861;592.298788;743.606327;746.788564
49655;03.08.1992;49655_00__1;1992;216;03.08.1992;false;2.013180;271;03.10.1991;276;07.07.1992;189;NULL;NULL;03.08.1992;216;03.08.1992;13.493492;12.045754;3.235435;6.907870;16.465963;4.768788;1.800000;1.800000;386.400000;3940.165000;14.730769;4.995157;0.797809;0.924348;0.985755;0.985755;0.924348;2.0470698358953014;176.742470;38.885841;4.474815;0.428378;1988.714659;5.665854;120.457540;5.726489;0.110742;0.000000;-19.997938;110.918452;393.484390;467.537958;681.006425;694.580402
49655;14.08.1993;49655_00__1;1993;226;14.08.1993;false;2.006790;271;02.10.1992;276;14.07.1993;195;NULL;NULL;14.08.1993;226;14.08.1993;13.493492;12.045754;5.152051;10.218612;23.274321;4.327313;1.800000;1.800000;673.500000;4122.330000;14.269149;5.287234;0.832478;0.892331;0.986702;0.986523;0.892152;3.662899450412949;229.773926;45.044301;4.504430;0.428378;1628.962500;4.332347;120.457540;7.717467;0.734420;0.000000;-17.306495;150.782225;505.283315;591.229242;707.736700;713.982576
49655;07.08.1994;49655_00__1;1994;219;07.08.1994;false;2.027580;271;04.10.1993;277;14.07.1994;195;NULL;NULL;07.08.1994;219;07.08.1994;13.493492;12.045754;2.276720;7.042165;19.510441;4.209052;1.800000;1.800000;573.700000;3837.637000;13.711732;5.130168;0.801219;0.896188;0.983240;0.983240;0.896188;3.7811684355989224;210.112799;42.938034;4.504430;0.428378;1893.143325;5.288110;120.457540;11.026388;2.458289;0.000000;-16.975311;216.978023;434.085266;510.279142;674.601888;672.573933
49655;07.08.1995;49655_00__1;1995;219;07.08.1995;false;2.036040;271;04.10.1994;277;12.07.1995;193;NULL;NULL;07.08.1995;219;07.08.1995;13.493492;12.045754;3.644138;8.558477;21.303784;4.621459;1.800000;1.800000;603.000000;4003.903000;14.284658;5.575616;0.799290;0.903310;0.983562;0.983562;0.903310;4.554354608385686;215.479814;44.689807;4.468981;0.428378;2093.447851;5.735474;120.457540;5.661814;0.095069;0.000000;-19.174699;109.439603;465.069832;552.980459;694.010297;691.484773
49655;04.09.1996;49655_00__1;1996;248;04.09.1996;false;2.024700;271;05.10.1995;278;05.08.1996;218;NULL;NULL;04.09.1996;248;04.09.1996;13.493492;12.045754;2.113533;6.931510;19.375918;5.413679;1.800000;1.800000;409.700000;4271.935000;13.081472;4.059645;0.774226;0.924950;0.982234;0.977405;0.924920;3.6066585017799238;229.352134;48.821490;4.882149;0.428378;2143.024265;5.439148;120.457540;2.066456;0.000001;0.000000;-21.007673;39.704173;425.687263;500.067444;717.494407;723.639792
49655;13.08.1997;49655_00__1;1997;225;13.08.1997;false;2.030820;271;02.10.1996;276;16.07.1997;197;NULL;NULL;13.08.1997;225;13.08.1997;13.493492;12.045754;4.005987;8.252555;19.311628;4.894018;1.800000;1.800000;394.800000;3637.108000;12.974344;3.923615;0.868242;0.915243;0.985423;0.985423;0.915243;3.1948281856798295;201.838790;42.852245;4.882149;0.428378;2067.966873;6.029058;120.457540;3.665588;0.001245;0.000000;-19.778625;70.743097;450.025979;507.475194;621.574864;611.576022
49655;03.08.1998;49655_00__1;1998;215;03.08.1998;false;2.018580;271;03.10.1997;276;02.07.1998;183;NULL;NULL;03.08.1998;215;03.08.1998;13.493492;12.045754;4.900665;9.669621;21.991992;4.888363;1.800000;1.800000;429.800000;3676.365000;14.581972;5.679155;0.826924;0.904698;0.985915;0.985915;0.904698;4.4773758845435525;224.110764;43.601605;4.360160;0.428378;1967.563531;5.542432;120.457540;5.799022;0.097138;0.000000;-17.803884;113.888837;446.371234;510.826514;634.726047;639.964538
49655;07.08.1999;49655_00__1;1999;219;07.08.1999;false;2.012550;271;04.10.1998;277;11.07.1999;192;NULL;NULL;07.08.1999;219;07.08.1999;13.493492;12.045754;1.830646;6.514719;18.612941;4.376766;1.800000;1.800000;539.900000;3987.588000;14.179675;5.494580;0.761621;0.903012;0.983740;0.983740;0.903012;4.232265024093607;208.305832;44.606458;4.460646;0.428378;1933.731897;5.240466;120.457540;9.856880;2.474179;0.000000;-14.990559;195.618587;413.599248;491.820000;694.201865;699.513169
49655;31.07.2000;49655_00__1;2000;213;31.07.2000;false;2.017320;271;02.10.1999;275;27.06.2000;179;NULL;NULL;31.07.2000;213;31.07.2000;13.493492;12.045754;2.366685;6.907116;18.797768;4.738713;1.800000;1.800000;471.600000;3735.114000;14.881058;5.923955;0.779787;0.928840;0.988858;0.988858;0.928840;4.402417100756068;206.157050;43.577572;4.460646;0.428378;2163.206764;6.025646;120.457540;7.312085;0.414468;0.000000;-19.062836;141.060079;408.651850;491.982982;650.022608;657.170936
49655;05.08.2001;49655_00__1;2001;217;05.08.2001;false;2.000490;271;01.10.2000;275;08.07.2001;189;NULL;NULL;05.08.2001;217;05.08.2001;13.493492;12.045754;4.134988;9.058883;21.822478;5.061257;1.800000;1.800000;502.700000;3997.904000;14.357568;5.762703;0.799702;0.916783;0.989189;0.989189;0.916783;4.069988204836629;223.665909;46.282849;4.628285;0.428378;2815.863248;7.610441;120.457540;5.970220;0.092767;0.000000;-19.729196;115.426577;455.776574;546.991678;686.466930;692.400333
49655;31.07.2002;49655_00__1;2002;212;31.07.2002;false;2.009040;271;03.10.2001;276;01.07.2002;182;NULL;NULL;31.07.2002;212;31.07.2002;13.493492;12.045754;5.242244;10.058633;22.510250;4.875721;1.800000;1.800000;647.200000;3592.558000;14.098889;6.241667;0.835951;0.909315;0.986111;0.986111;0.909315;3.6893570398621343;227.366238;43.906218;4.628285;0.428378;3271.143258;9.086509;120.457540;7.012579;0.308117;0.000000;-18.291134;135.858197;477.980507;552.205543;627.541819;626.712695
49655;11.08.2003;49655_00__1;2003;223;11.08.2003;false;2.033430;271;04.10.2002;277;17.07.2003;198;NULL;NULL;11.08.2003;223;11.08.2003;13.493492;12.045754;1.253996;5.276120;15.657092;4.092413;1.800000;1.800000;652.900000;4479.316000;14.542021;5.129521;0.726845;0.907274;0.984043;0.984043;0.907274;2.1446898883741667;182.657410;39.721193;4.390622;0.428378;1331.648939;3.541620;120.457540;10.920867;2.907811;0.000000;-14.070168;216.487350;377.328010;489.747429;760.614876;800.269718
49655;18.08.2004;49655_00__1;2004;231;18.08.2004;false;2.018670;271;04.10.2003;277;21.07.2004;203;NULL;NULL;18.08.2004;231;18.08.2004;13.493492;12.045754;3.886389;8.830879;21.680882;4.343331;1.800000;1.800000;521.400000;4102.742000;14.111528;5.034048;0.814817;0.883862;0.983914;0.983914;0.883862;4.567959018789811;226.814919;45.243861;4.524386;0.428378;1577.889314;4.230266;120.457540;7.565944;0.713034;0.000000;-16.769299;148.335667;457.800544;531.598682;691.855919;699.378080
49655;14.08.2005;49655_00__1;2005;226;14.08.2005;false;2.014170;271;03.10.2004;277;14.07.2005;195;NULL;NULL;14.08.2005;226;14.08.2005;13.493492;12.045754;4.410734;9.406678;22.278241;4.610406;1.800000;1.800000;605.300000;3917.356000;13.749030;4.978947;0.851643;0.889106;0.983380;0.983046;0.889065;3.2335009126565457;225.164426;45.463805;4.546381;0.428378;2569.058562;7.116506;120.457540;6.570140;0.289025;0.000000;-17.986415;128.323353;494.038972;569.880047;666.528084;663.304737
49655;12.08.2006;49655_00__1;2006;224;12.08.2006;false;2.000490;271;04.10.2005;277;18.07.2006;199;NULL;NULL;12.08.2006;224;12.08.2006;13.493492;12.045754;1.895253;7.111818;20.797997;4.562304;1.800000;1.800000;532.800000;4215.994000;14.029752;4.626446;0.804008;0.895150;0.983471;0.975174;0.892303;4.856712288221523;228.838707;49.698449;4.969845;0.428378;3345.366329;9.215885;120.457540;7.675617;0.623556;0.000000;-18.001735;149.388860;476.881199;551.192278;735.668461;742.194977
49655;08.07.2007;49655_00__1;2007;189;08.07.2007;false;2.015250;271;02.10.2006;275;08.06.2007;159;NULL;NULL;08.07.2007;189;08.07.2007;13.493492;12.045754;5.487988;9.751406;20.761994;4.365038;1.800000;1.800000;669.300000;3478.317000;15.654242;6.624242;0.845455;0.897804;0.987879;0.987879;0.897804;3.934576766389469;200.774900;38.523456;4.969845;0.428378;3366.932607;10.202826;120.457540;9.504174;0.737378;0.000000;-19.214858;184.568115;461.995963;538.644123;603.342015;608.416545
49655;03.08.2008;49655_00__1;2008;216;03.08.2008;false;2.024070;271;03.10.2007;276;05.07.2008;187;NULL;NULL;03.08.2008;216;03.08.2008;13.493492;12.045754;3.763994;8.402824;20.401110;4.563319;1.800000;1.800000;747.500000;4555.023000;15.133929;6.284949;0.736063;0.904115;0.987245;0.987245;0.904115;4.316631112350204;206.996285;43.630917;4.363092;0.428378;1860.397241;4.745911;120.457540;14.634336;1.642757;0.000000;-17.282863;278.742263;442.193599;576.332167;783.362215;811.792728
49655;09.08.2009;49655_00__1;2009;221;09.08.2009;false;2.001210;271;03.10.2008;277;12.07.2009;193;NULL;NULL;09.08.2009;221;09.08.2009;13.493492;12.045754;3.416097;8.402017;21.312097;4.683253;1.800000;1.800000;538.600000;4070.206000;14.155795;5.250404;0.784108;0.894569;0.983827;0.977911;0.893895;3.698410526603983;226.183110;48.287492;4.828749;0.428378;2029.439033;5.470186;120.457540;7.407996;0.613499;0.000000;-16.793933;144.594749;451.928326;544.543029;702.216416;706.218288
49655;16.08.2010;49655_00__1;2010;228;16.08.2010;false;2.032260;271;04.10.2009;277;18.07.2010;199;NULL;NULL;16.08.2010;228;16.08.2010;13.493492;12.045754;3.047786;8.044497;21.008257;4.711176;1.800000;1.800000;645.300000;4096.052000;13.809946;4.731720;0.813700;0.897742;0.983871;0.981939;0.897499;2.3118350369005682;219.715042;46.409334;4.828749;0.428378;2597.980148;6.983818;120.457540;11.208670;3.404546;0.000000;-13.694169;221.201473;482.303171;562.853886;714.505413;717.492587
49655;13.08.2011;49655_00__1;2011;225;13.08.2011;false;2.029110;271;05.10.2010;278;12.07.2011;193;NULL;NULL;13.08.2011;225;13.08.2011;13.493492;12.045754;4.195448;8.620167;20.045732;4.564694;1.800000;1.800000;754.800000;4009.762000;13.458287;4.613536;0.817826;0.887382;0.980663;0.980663;0.887382;2.2522829006998712;206.675753;42.629225;4.640933;0.428378;2005.557203;5.540213;120.457540;7.533083;0.606349;0.000000;-17.613255;147.722343;446.714502;537.828623;677.711581;684.632276
49655;03.08.2012;49655_00__1;2012;216;03.08.2012;false;2.035230;271;02.10.2011;275;04.07.2012;186;NULL;NULL;03.08.2012;216;03.08.2012;13.493492;12.045754;4.516463;9.047085;20.788810;4.858060;1.800000;1.800000;498.400000;3856.245000;14.326124;5.178652;0.828228;0.916768;0.988764;0.988764;0.916768;4.326280174293538;206.100437;42.415491;4.262922;0.428378;1820.161018;5.112812;120.457540;5.895771;0.140624;0.000000;-19.316423;115.481191;448.470972;530.398187;655.233396;660.076748
49655;16.08.2013;49655_00__1;2013;228;16.08.2013;false;2.005170;271;02.10.2012;276;22.07.2013;203;NULL;NULL;16.08.2013;228;16.08.2013;13.493492;12.045754;4.537856;9.836078;23.577884;4.385888;1.800000;1.800000;584.000000;4202.508000;13.814021;5.080952;0.827524;0.894886;0.986772;0.984217;0.892452;4.343001899284933;237.063988;47.203484;4.720348;0.428378;2876.465202;7.609696;120.457540;8.013852;0.918527;0.000000;-17.582272;156.063506;516.047129;598.948868;722.674561;734.305616
49655;23.07.2014;49655_00__1;2014;204;23.07.2014;false;2.002650;271;06.10.2013;279;25.06.2014;176;NULL;NULL;23.07.2014;204;23.07.2014;13.493492;12.045754;5.699452;10.539093;23.082040;4.741506;1.800000;1.800000;528.900000;3580.599000;14.662463;5.590323;0.841959;0.899955;0.976540;0.976540;0.899955;4.617155431772132;224.509379;43.603599;4.720348;0.428378;2189.971352;6.422203;120.457540;7.081484;0.425642;0.000000;-16.696989;139.154321;482.137697;539.585926;624.087946;618.176778
49655;02.08.2015;49655_00__1;2015;214;02.08.2015;false;2.015250;271;02.10.2014;275;04.07.2015;185;NULL;NULL;02.08.2015;214;02.08.2015;13.493492;12.045754;3.409500;7.387834;17.707594;4.406330;1.800000;1.800000;508.000000;4195.392000;15.111467;6.072800;0.759432;0.914547;0.989333;0.989333;0.914547;3.678969186180784;179.790594;37.496497;4.360360;0.428378;2291.151835;6.109738;120.457540;3.995582;0.002750;0.000000;-23.132592;77.566974;412.779395;523.468043;710.196923;728.551059
49655;25.07.2016;49655_00__1;2016;207;25.07.2016;false;2.007330;271;04.10.2015;277;26.06.2016;178;NULL;NULL;25.07.2016;207;25.07.2016;13.493492;12.045754;4.188715;8.737338;20.555726;4.662373;1.800000;1.800000;566.300000;3969.236000;15.197486;6.060335;0.783229;0.913732;0.983240;0.983240;0.913732;4.163351796854206;211.206230;40.979195;4.097920;0.428378;1949.036029;5.444235;120.457540;7.718980;0.698194;0.000000;-16.319096;150.706688;442.806285;529.772489;696.427696;702.884053
49655;07.08.2017;49655_00__1;2017;219;07.08.2017;false;2.027310;271;01.10.2016;275;09.07.2017;190;NULL;NULL;07.08.2017;219;07.08.2017;13.493492;12.045754;5.238581;10.095231;22.669809;5.127120;1.800000;1.800000;541.800000;4178.490000;15.028042;5.924074;0.810140;0.917023;0.989418;0.989418;0.917023;3.8339852940578094;230.171147;44.983054;4.498305;0.428378;1992.830817;5.272039;120.457540;5.293171;0.062208;0.000000;-18.751177;101.746462;499.501754;582.153754;727.496728;743.732764
49655;23.07.2018;49655_00__1;2018;204;23.07.2018;false;2.026590;271;02.10.2017;275;24.06.2018;175;NULL;NULL;23.07.2018;204;23.07.2018;13.493492;12.045754;1.427971;5.352790;15.507644;4.667069;1.800000;1.800000;413.800000;3955.818000;14.878000;5.682286;0.731856;0.934573;0.988571;0.988571;0.934573;3.1758907747519065;184.698126;40.292543;4.498305;0.428378;1982.388631;5.663968;120.457540;7.879928;0.861719;0.000000;-16.846809;153.809719;348.483899;429.530199;685.317580;698.659142
49655;23.07.2019;49655_00__1;2019;204;23.07.2019;false;2.016240;271;05.10.2018;278;24.06.2019;175;NULL;NULL;23.07.2019;204;23.07.2019;13.493492;12.045754;1.914249;5.807961;16.076346;4.505723;1.800000;1.800000;363.200000;4365.478000;16.553973;6.309589;0.717157;0.925289;0.980822;0.980822;0.925289;3.3241950168335075;177.776737;37.886217;4.029254;0.428378;1990.004205;5.452066;120.457540;4.014491;0.003388;0.000000;-21.822685;77.874905;376.420400;462.619396;758.260813;801.360358
49655;24.07.2020;49655_00__1;2020;206;24.07.2020;false;2.025240;271;03.10.2019;276;23.06.2020;175;NULL;NULL;24.07.2020;206;24.07.2020;13.493492;12.045754;3.517731;7.765448;18.817121;4.767437;1.800000;1.800000;451.800000;4247.729000;16.079564;6.321526;0.745137;0.915395;0.986376;0.986376;0.915395;4.086164615847762;197.855494;40.039242;4.003924;0.428378;2222.083009;6.054722;120.457540;7.302863;0.467028;0.000000;-18.053043;143.746226;411.012746;492.113338;715.126083;746.222775
49655;02.08.2021;49655_00__1;2021;214;02.08.2021;false;2.008680;271;02.10.2020;276;06.07.2021;187;NULL;NULL;02.08.2021;214;02.08.2021;13.493492;12.045754;4.933507;9.356869;20.785152;4.693588;1.800000;1.800000;501.900000;4189.006000;15.370856;5.859358;0.787203;0.908478;0.986631;0.986631;0.908478;4.066838582435867;206.198608;40.973490;4.097349;0.428378;2354.621162;6.295779;120.457540;4.675867;0.015570;0.000000;-20.247565;90.158690;468.997233;556.968992;728.036327;750.095869
49655;08.07.2022;49655_00__1;2022;189;08.07.2022;false;2.039820;271;03.10.2021;276;10.06.2022;161;NULL;NULL;08.07.2022;189;08.07.2022;13.493492;12.045754;1.477476;5.296979;15.297381;4.677812;1.800000;1.800000;403.300000;3659.182000;16.302941;6.144412;0.724915;0.938341;0.985294;0.985294;0.938341;3.5401395880283673;179.756786;37.940462;4.097349;0.428378;1705.634010;5.016571;120.457540;6.090936;0.153455;0.000000;-18.168646;118.460370;328.233874;425.206563;646.471675;660.870134
